CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
596	615	64	0.8674	-99.067
694	695	66	0.8345	49.053
204	299	69	0.8714	18.011
71	81	70	0.9212	-183.129
80	83	73	0.9849	0.044
585	623	78	0.8445	-14.015
161	319	79	0.7915	-14.016
62	306	82	0.9379	-50.016
800	815	85	0.7561	146.059
820	834	85	0.7745	146.056
800	820	85	0.9657	-26.013
820	827	85	0.9503	-2.017
800	827	85	0.9511	-28.031
732	738	86	0.7251	15.995
757	758	87	0.7026	-28.031
550	603	88	0.9068	-14.016
634	649	92	0.9414	-0.984
107	334	93	0.8385	-48.000
177	345	94	0.8946	-34.021
177	242	94	0.9662	-33.985
242	511	94	0.9247	-18.026
197	444	95	0.7984	15.996
640	658	96	0.7233	-17.990
640	659	96	0.9636	-15.995
640	662	96	0.7507	-16.998
640	682	96	0.9576	-15.995
658	679	96	0.8505	-1.004
661	679	96	0.9661	0.000
658	659	96	0.7886	1.994
658	661	96	0.8155	-1.004
658	662	96	0.9556	0.992
658	682	96	0.7937	1.994
659	682	96	0.9959	-0.000
662	682	96	0.7695	1.003
659	662	96	0.7691	-1.003
865	868	97	0.8311	41.027
859	865	97	0.7535	41.003
516	544	103	0.9682	-0.000
516	586	103	0.9721	-33.984
544	586	103	0.9808	-33.984
855	857	107	0.8796	41.026
553	569	116	0.9741	-0.000
564	569	116	0.8319	2.016
553	564	116	0.8512	-2.016
776	778	118	0.7963	-17.027
850	851	119	0.9997	0.000
851	852	119	0.9989	0.000
850	852	119	0.9985	0.000
205	209	122	0.7489	15.005
335	394	123	0.8291	-33.984
806	813	125	0.8073	18.010
208	350	130	0.926	-14.016
377	528	135	0.9867	0.000
