formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C11H16N4O2	[M + H3N + H]+	C11H20N5O2+	0.996	0.333	36.195	33.568	2.627	9	0.258	-0.342	0.769	-0.910		254.161	37	0.612	713686928649579539	713686812794510348	154	
1	C21H34N4O7	[M + H3N + H]+	C21H38N5O7+	0.752	0.333	60.985	58.210	2.775	24	0.887	0.910	2.103	-0.519		472.276	37	0.612	713686938065793265	713686812819676176	155	
1	C13H20N2O4	[M + H3N + H]+	C13H24N3O4+	0.800	0.333	38.272	35.330	2.942	8	1.000	-0.056	0.429	-1.197		286.176	37	0.614	713686934626463539	713686812878396440	158	
1	C15H20N2O3	[M + H3N + H]+	C15H24N3O3+	0.798	0.333	64.213	60.429	3.784	15	0.926	1.353	2.736	-0.673		294.181	37	0.614	713686937541505216	713686812849036308	157	
1	C14H19N3O3	[M + H3N + H]+	C14H23N4O3+	0.982	0.333	107.224	103.792	3.432	23	0.671	0.973	1.839	-2.090		295.176	37	0.622	713686932940353106	713686812928728096	160	
1	C10H18N2O5	[M - H2O + H]+	C10H17N2O4+	0.988	0.333	34.025	34.025	0.000	7	0.215	0.123	0.366	-78608.473		229.118	37	0.623	713686945426797836	713686812903562268	161	
1	C10H15NO3	[M + H3N + H]+	C10H19N2O3+	0.800	0.333	47.522	44.516	3.006	8	0.976	2.774	2.774	-0.367		215.139	38	0.628	713686938934014310	713686812958088228	170	
1	C11H20N3O6	[M - H2O + H]+	C11H19N3O5+	0.965	0.246	20.390	20.390	0.000	8	0.193	1.478	1.478	-65940.498		273.132	38	0.629	713686958320089988	713686813037780016	167	
1	C9H13NO4	[M - H2O + H]+	C9H12NO3+	0.751	0.333	55.235	55.235	0.000	8	0.337	1.210	1.210	-98914.426		182.081	38	0.633	713686926439181040	713686812983254056	162	
1	C20H42N4O7	[M - H2O + H]+	C20H41N4O6+	0.559	0.333	36.531	36.531	0.000	15	0.870	0.483	0.945	-41565.616		433.302	38	0.635	713686931568815474	713686813008419884	164	
1	C12H20N4O3	[M - H2O + H]+	C12H19N4O2+	0.994	0.333	65.197	60.074	5.122	19	0.989	0.659	1.081	-71713.002		251.150	38	0.638	713686922303596724	713686813062945844	165	
1	C6H15NO3	[M - H2O + H]+	C6H14NO2+	1.000	0.333	24.134	24.134	0.000	2	0.993	4.904	4.904	-136337.558		132.102	39	0.642	713686930658651388	713686813192969288	207	
1	C28H38N4O9	[M - H2O + H]+	C28H37N4O8+	0.587	0.271	33.673	33.673	0.000	18	0.836	1.599	1.599	-32319.854		557.261	39	0.642	713686942935381005	713686813092305976	168	
1	C10H20N2O3	[M + Na]+	C10H20N2NaO3+	0.999	1.000	27.115	24.333	2.783	7	0.534	0.861	3.547	-1.477		239.136	39	0.647	713686931812085176	713686813117471804	166	
1	C11H22N2O5	[M + K]+	C11H22KN2O5+	0.999	1.000	33.212	33.212	0.000	5	0.389	-0.476	0.476	-0.930		301.116	39	0.648	713686935427575700	713686813167803460	169	
1	C10H17NO3	[M + H3N + H]+	C10H21N2O3+	0.733	0.333	30.931	25.612	5.319	3	0.976	1.362	1.362	-0.548		217.155	39	0.650	713686932474785305	713686813142637632	171	
1	C14H15NO4	[M + H3N + H]+	C14H19N2O4+	0.794	0.333	27.149	21.258	5.891	4	0.994	-0.372	0.793	-0.550		279.134	39	0.655	713686928825740326	713686813218135116	172	
1	C15H27N3O7	[M - H2O + H]+	C15H26N3O6+	0.757	0.333	42.633	42.633	0.000	17	0.746	1.029	1.038	-52327.633		344.182	39	0.655	713686936652312662	713686813356547164	176	
1	C10H23ClN3O4	[M - H2O + H]+	C10H22ClN3O3+	0.935	0.309	38.988	38.988	0.000	8	0.732	0.885	0.885	-67423.476		267.134	39	0.658	713686937923186907	713686813310409816	174	
1	C9H16N2O4	[M - H2O + H]+	C9H15N2O3+	0.995	0.333	118.438	118.438	0.000	17	0.697	1.886	2.396	-90458.351		199.107	40	0.659	713686924396554641	713686813243300944	173	
1	C11H18N4O2	[M + H3N + H]+	C11H22N5O2+	0.853	0.333	58.810	56.187	2.623	16	0.412	0.509	1.354	-0.981		256.177	40	0.662	713686927638752120	713686813272661076	175	
1	C11H23N3O6	[M - H2O + H]+	C11H22N3O5+	0.983	0.333	83.423	83.423	0.000	20	0.665	0.879	1.009	-65219.092		276.155	40	0.664	713686944684405923	713686813385907296	178	
1	C8H16BN3O3	[M - H2O + H]+	C8H15BN3O2+	0.995	0.325	31.006	31.006	0.000	9	0.279	6.457	6.457	-92299.442		195.129	41	0.675	713686939953230329	713686813436238952	180	
1	C15H27N3O7	[M + H]+	C15H28N3O7+	0.560	0.333	54.454	54.454	0.000	20	0.733	1.011	1.114	-0.087		362.192	41	0.681	713686960220109949	713686813515930740	184	
1	C17H29N5O6	[M + H3N + H]+	C17H33N6O6+	0.800	0.333	119.180	113.209	5.971	41	0.866	-0.037	1.427	-1.484		417.245	41	0.682	713686945808479534	713686813411073124	177	
1	C15H20N4O3	[M + H3N + H]+	C15H24N5O3+	0.800	0.333	87.077	81.420	5.657	30	0.850	1.276	1.673	-1.012		322.187	41	0.685	713686947855300260	713686813465599084	179	
1	C16H29N3O5	[M + H3N + H]+	C16H33N4O5+	0.747	0.333	86.756	83.083	3.672	28	0.981	0.397	1.003	-1.402		361.244	41	0.687	713686944415970446	713686813490764912	181	
1	C14H17NO4S	[M + H3N + H]+	C14H21N2O4S+	0.920	0.333	39.454	39.454	0.000	8	0.957	1.223	1.223	-0.430		313.122	41	0.690	713686934458691331	713686813616594048	183	
1	C17H24N4O4	[M + H3N + H]+	C17H28N5O4+	0.800	0.333	136.615	133.063	3.552	39	0.894	0.827	1.314	-0.548		366.213	41	0.691	713686953995761961	713686813549485176	185	
1	C14H22N2O7	[M + H3N + H]+	C14H26N3O7+	0.800	0.333	132.295	132.295	0.000	34	0.941	1.480	1.611	-0.708		348.176	41	0.691	713686948643829481	713686813578845308	187	
1	C9H10O3	[M - H2O + H]+	C9H9O2+	0.998	0.500	41.370	41.370	0.000	5	0.136	2.571	2.571	-120827.450		149.060	42	0.692	713686943853933665	713686813742423180	186	
1	C16H29N5O5	[M + H3N + H]+	C16H33N6O5+	0.823	0.333	139.010	132.917	6.093	47	0.911	-0.243	1.573	-1.116		389.250	42	0.693	713686952271902844	713686813658537092	182	
1	C10H18Cl2N2O	[M + K]+	C10H18Cl2KN2O+	0.421	0.605	15.312	15.312	0.000	2	0.549	0.451	0.772	0.149		291.043	42	0.695	713686944952841423	713686813700480136	190	
1	C8H6	[M + H3N + H]+	C8H10N+	0.927	0.333	46.935	45.536	1.399	9	0.058	8.171	8.171	0.868		120.081	42	0.699	713686936186744861	713686813784366224	188	
1	C9H8O2	[M + H3N + H]+	C9H12NO2+	0.799	0.333	54.529	49.400	5.129	5	0.976	2.170	2.170	-0.271		166.086	42	0.701	713686929702349944	713686813830503572	192	
1	C9H18N2O4	[M + Na]+	C9H18N2NaO4+	0.507	0.318	14.329	11.522	2.807	2	0.596	-0.961	0.961	-1.567		241.116	42	0.703	713686947490395762	713686813872446616	193	
1	C13H22N2O6	[M + H3N + H]+	C13H26N3O6+	0.800	0.333	56.463	53.111	3.352	13	0.986	2.570	2.823	-0.631		320.181	42	0.708	713686941282824890	713686813918583964	189	
1	C34H40N7O7	[M + H3N + H]+	C34H44N8O7+	0.671	0.022	88.557	88.557	0.000	30	0.344	-0.399	1.346	0.196		676.333	43	0.710	713686990251330362	713686813964721312	194	
1	C18H24BFN6O5	[M + H3N + H]+	C18H28BFN7O5+	0.365	0.240	84.803	84.803	0.000	28	0.415	-0.929	2.063	-3.510		451.224	43	0.710	713686948480251598	713686814010858660	195	
1	C10H16N2O3S	[M + Na]+	C10H16N2NaO3S+	0.823	0.917	21.002	21.002	0.000	4	0.619	-1.798	1.798	-1.625		267.077	43	0.714	713686946576037375	713686814098939052	198	
1	C10H18N2O4S	[M - H2O + H]+	C10H17N2O3S+	0.567	0.333	28.339	25.505	2.834	8	1.000	-0.607	2.908	-73485.109		245.095	43	0.714	713686941287019216	713686814056996008	197	
1	C55H86N18O22	[M - H2O + H]+	C55H85N18O21+	0.520	0.333	26.770	26.770	0.000	16	0.419	-3.076	3.076	-13506.122		1333.612	43	0.716	713687068366054118	713686814140882096	199	
1	C12H23N3O5	[M - H2O + H]+	C12H22N3O4+	0.574	0.333	37.978	37.978	0.000	15	0.827	0.877	0.877	-66176.786		272.160	43	0.718	713686931761753512	713686814182825140	200	
1	C33H39N5O9	[M + H3N + H]+	C33H43N6O9+	0.993	0.284	90.278	90.278	0.000	27	0.452	0.647	1.142	1.404		667.310	43	0.722	713686974912758962	713686814228962488	205	
1	C9H15NO3	[M + H3N + H]+	C9H19N2O3+	0.798	0.333	37.238	34.260	2.977	4	0.991	-0.137	0.995	-0.782		203.139	43	0.723	713686943497417762	713686814275099836	196	
1	C30H39N7O9	[M + H3N + H]+	C30H43N8O9+	0.934	0.333	75.111	75.111	0.000	20	0.414	0.849	2.064	-3.900		659.312	43	0.723	713686948337645242	713686814363180228	202	
1	C34H45N3O10	[M + Na]+	C34H45N3NaO10+	0.710	0.825	71.464	71.464	0.000	21	0.303	3.044	3.044	-0.878		678.299	43	0.723	713687181381575501	713686814405123272	203	
1	C8H12O4	[M + H3N + H]+	C8H16NO4+	0.551	0.333	48.470	48.470	0.000	7	0.232	-0.118	3.976	-2.206		190.107	43	0.724	713686944818623685	713686814317042880	204	
1	C15H19N3O5	[M + H3N + H]+	C15H23N4O5+	1.000	0.333	111.912	108.561	3.351	28	0.921	-0.229	0.955	-0.726		339.166	44	0.731	713686934949424972	713686814451260620	208	
1	C14H15NO5	[M + H3N + H]+	C14H19N2O5+	0.775	0.333	32.705	29.147	3.558	6	0.987	0.565	1.315	-0.909		295.129	44	0.732	713686926451763972	713686814493203664	206	
1	C18H28N6O8	[M + Na]+	C18H28N6NaO8+	0.526	0.558	36.017	36.017	0.000	21	0.788	0.566	0.679	2.520		479.187	44	0.733	713686941769364262	713686814535146708	210	
1	C19H30N2O12	[M + Na]+	C19H30N2NaO12+	0.975	0.975	50.556	50.556	0.000	16	0.542	-1.036	1.096	-0.349		501.169	44	0.734	713686968650662342	713686814577089752	211	
1	C27H43N9O11	[M - H2O + H]+	C27H42N9O10+	0.607	0.333	85.189	82.417	2.772	27	0.501	0.289	2.093	-27611.449		652.304	44	0.735	713686976988939747	713686814619032796	209	
1	C13H20N2O4	[M + H3N + H]+	C13H24N3O4+	0.800	0.333	37.354	31.898	5.456	8	1.000	0.612	2.003	-1.582		286.176	44	0.736	713686936597786689	713686814665170144	212	
1	C4HBr4N	[M + H]+	C4H2Br4N+	0.519	0.500	0.223	0.223	0.000	0	0.000	1.941	1.941	3.361		379.693	44	0.737	713686966834528454	713686814707113188	213	
1	C9H15NO4	[M + H3N + H]+	C9H19N2O4+	0.800	0.333	86.703	81.561	5.142	15	0.956	2.219	2.853	-0.792		219.134	45	0.742	713686924069398880	713686814753250536	201	
1	C11H15NO4	[M + H3N + H]+	C11H19N2O4+	0.800	0.333	86.144	82.981	3.163	17	0.957	0.158	1.174	-0.919		243.134	45	0.747	713686934454497007	713686814803582188	217	
1	C10H17NO3S	[M + H3N + H]+	C10H21N2O3S+	0.800	0.333	37.067	32.198	4.870	8	0.929	3.760	3.760	-1.324		249.126	45	0.753	713686928486001654	713686814891662580	250	
1	C13H22N2O5S	[M + H3N + H]+	C13H26N3O5S+	0.999	0.333	118.260	114.956	3.304	37	0.928	0.401	1.575	-1.572		336.158	45	0.753	713686936392265769	713686814933605624	219	
1	C10H17NO4	[M + H3N + H]+	C10H21N2O4+	0.800	0.333	98.898	95.745	3.153	18	0.990	0.619	1.236	-1.045		233.149	45	0.755	713686938132902148	713686814975548668	231	
1	C8H13NO3	[M + H3N + H]+	C8H17N2O3+	0.800	0.333	45.376	42.363	3.013	7	0.980	0.956	2.308	-0.998		189.123	45	0.755	713686929383582804	713686815017491712	223	
1	C13H22N2O5	[M + H3N + H]+	C13H26N3O5+	0.809	0.333	71.063	67.662	3.400	18	0.975	1.920	1.920	-0.583		304.187	45	0.755	713686931245854002	713686815059434756	218	
1	C16H24N2O6	[M + H3N + H]+	C16H28N3O6+	0.800	0.333	45.708	42.009	3.699	9	0.957	1.663	2.174	-1.402		358.197	45	0.755	713686946487956970	713686815101377800	222	
1	C18H22N2O8	[M + H3N + H]+	C18H26N3O8+	0.999	0.333	133.450	129.595	3.856	31	0.885	-0.179	1.358	-1.240		412.171	45	0.755	713686947217765985	713686815143320844	220	
1	C10H16N2O5	[M - H2O + H]+	C10H15N2O4+	1.000	0.333	46.298	46.298	0.000	8	0.197	1.065	1.065	-79306.163		227.103	46	0.764	713686928301452238	713686815185263888	225	
1	C17H30N4O6	[M + Na]+	C17H30N4NaO6+	1.000	0.999	47.436	47.436	0.000	27	0.768	-0.672	0.672	-0.673		409.205	46	0.767	713686942809551848	713686815311093020	227	
1	C28H42N4O9	[M - H2O + H]+	C28H41N4O8+	0.653	0.333	45.679	45.679	0.000	26	0.763	-2.671	2.671	-32089.069		561.291	46	0.769	713686984337360915	713686815269149976	226	
1	C14H22N2O5	[M + H3N + H]+	C14H26N3O5+	0.800	0.333	83.104	79.860	3.243	22	0.995	0.511	1.678	-1.067		316.186	46	0.772	713686925868755639	713686815353036064	191	
1	C55H80N16O22	[M + H3N + H]+	C55H84N17O22+	0.962	0.333	50.877	44.960	5.918	31	0.799	-1.369	1.772	0.237		1334.597	46	0.772	713687052490612879	713686815394979108	230	
1	C14H17NO4	[M + H3N + H]+	C14H21N2O4+	0.799	0.333	67.826	61.925	5.901	13	0.976	0.852	0.852	-1.115		281.149	46	0.772	713686930574765282	713686815441116456	234	
1	C14H25N3O5	[M + Na]+	C14H25N3NaO5+	0.999	0.999	71.591	71.591	0.000	13	0.927	-3.062	3.320	-1.335		338.168	46	0.772	713686946706060820	713686815487253804	233	
1	C17H20Br4N2O8	[M - H2O + H]+	C17H19Br4N2O7+	0.371	0.158	2.685	2.685	0.000	1	0.000	1.438	1.438	-26532.663		678.792	46	0.773	713686921670256713	713686815525002544	236	
1	C14H9I3N2O4	[M + H3N + H]+	C14H13I3N3O4+	0.909	0.333	17.203	17.203	0.000	7	0.128	-0.337	1.687	1.593		667.805	47	0.777	713686950132807619	713686815571139892	237	
1	C17H27N3O6	[M + H3N + H]+	C17H31N4O6+	0.792	0.333	37.966	34.517	3.449	10	0.997	0.485	1.889	-1.062		387.223	47	0.778	713686940905337455	713686815617277240	229	
1	C20H11Cl2I2NO3	[M + Na]+	C20H11Cl2I2NNaO3+	1.000	1.000	-2.354	-2.354	0.000	0	0.000	-9.915	9.915	-8.253		659.804	47	0.779	713686937046577300	713686815659220284	235	
1	C12H20N4O3	[M - H2O + H]+	C12H19N4O2+	0.979	0.333	68.258	65.742	2.517	22	0.895	1.593	1.593	-71713.685		251.150	47	0.780	713686938954985846	713686815705357632	238	
1	C20H32N6O7	[M - H2O + H]+	C20H31N6O6+	0.432	0.333	47.050	47.050	0.000	15	0.891	-0.116	0.350	-39915.071		451.230	47	0.783	713686949537216334	713686815747300676	242	
1	C9H14O5	[M + H3N + H]+	C9H18NO5+	0.855	0.333	152.375	149.204	3.170	29	0.954	4.468	4.468	-0.814		220.118	47	0.785	713686927500340064	713686815789243720	240	
1	C9H16F3NO4	[M - H2O + H]+	C9H15F3NO3+	0.998	0.300	9.208	9.208	0.000	4	0.151	1.577	1.793	-74393.211		242.100	47	0.786	713686943933625461	713686815826992460	241	
1	C9H20N2O4	[M - H2O + H]+	C9H19N2O3+	0.996	0.333	33.760	30.675	3.085	4	0.997	-0.145	0.475	-88662.074		203.139	47	0.788	713686930293746879	713686815868935504	256	
1	C16H17Br4NO4S	[M + H3N + H]+	C16H21Br4N2O4S+	0.872	0.333	29.723	29.723	0.000	11	0.181	0.879	0.879	2.462		652.797	47	0.791	713686921083054034	713686815910878548	244	
1	C12H18N2O4	[M - H2O + H]+	C12H17N2O3+	0.804	0.333	18.911	17.395	1.516	3	0.994	2.276	2.361	-75956.125		237.123	48	0.794	713686946265658811	713686815957015896	243	
1	C31H41N7O9	[M + K]+	C31H41KN7O9+	0.992	0.988	72.334	72.334	0.000	27	0.392	-0.135	1.821	1.449		694.261	48	0.797	713687020668425910	713686816003153244	245	
1	C18H33N5O4	[M + H3N + H]+	C18H37N6O4+	0.800	0.333	59.082	55.652	3.430	19	0.785	0.826	1.304	-0.997		401.287	48	0.800	713686931136802047	713686816049290592	247	
1	C11H17NO5	[M + H3N + H]+	C11H21N2O5+	0.800	0.333	100.497	97.220	3.277	15	0.956	0.047	0.925	-1.065		261.144	48	0.801	713686945003173094	713686816095427940	263	
1	C12H20N2O2	[M + H3N + H]+	C12H24N3O2+	1.000	0.333	104.915	101.765	3.150	25	0.483	4.006	4.006	-1.377		242.186	48	0.801	713686958089403181	713686816141565288	248	
1	C12H20N2O4	[M + Na]+	C12H20N2NaO4+	0.803	1.000	120.573	119.099	1.474	33	0.936	0.704	1.428	10.433		279.134	48	0.806	713686939756098016	713686816187702636	254	
1	C16H26N2O6	[M + H3N + H]+	C16H30N3O6+	0.800	0.333	53.400	47.281	6.118	12	0.975	0.585	1.376	-1.283		360.212	48	0.807	713686945888171331	713686816271588724	252	
1	C16H29N3O6	[M + Na]+	C16H29N3NaO6+	1.000	1.000	40.239	40.239	0.000	18	0.720	0.584	0.793	-0.762		382.195	48	0.807	713686948929042192	713686816229645680	253	
1	C11H22N2O4	[M - H2O + H]+	C11H21N2O3+	0.973	0.333	28.699	23.088	5.610	4	1.000	1.039	1.039	-78596.418		229.155	49	0.812	713686946127246762	713686816313531768	255	
1	C16H30N4O6	[M - H2O + H]+	C16H29N4O5+	0.432	0.333	34.915	34.915	0.000	19	0.884	0.341	0.539	-50419.839		357.213	49	0.816	713686938992734603	713686816355474812	258	
1	C15H18N2O2	[M + H3N + H]+	C15H22N3O2+	1.000	0.333	91.586	88.220	3.366	21	0.586	0.484	1.030	-0.917		276.170	49	0.820	713686934450302681	713686816397417856	259	
1	C9H15NO4	[M + H3N + H]+	C9H19N2O4+	0.800	0.333	106.027	103.208	2.819	11	0.972	2.167	2.167	-0.837		219.134	50	0.826	713686924732099053	713686816439360900	262	
1	C9H13NO3	[M + H3N + H]+	C9H17N2O3+	0.800	0.333	75.277	75.277	0.000	19	0.952	2.236	2.236	-0.118		201.123	50	0.829	713686927647140746	713686816519052684	264	
1	C17H24N4O4	[M + H3N + H]+	C17H28N5O4+	0.800	0.333	87.907	84.720	3.187	25	0.942	-0.504	1.509	-0.412		366.213	50	0.830	713686941849056059	713686816560995728	261	
1	C15H16N2O4	[M + H3N + H]+	C15H20N3O4+	0.825	0.333	81.477	77.959	3.518	25	0.712	1.149	2.549	-0.727		306.145	50	0.831	713686933284286080	713686816602938772	265	
1	C8H18BN3	[M + K]+	C8H18BKN3+	0.488	0.479	2.134	2.134	0.000	1	0.218	-0.994	0.994	-0.135		205.126	50	0.831	713686940255220232	713686816762322340	272	
1	C22H37N3O6	[M + H3N + H]+	C22H41N4O6+	0.800	0.329	25.612	20.822	4.790	5	0.995	2.378	2.378	-1.097		457.302	50	0.833	713686926749559584	713686816644881816	246	
1	C20H29N3O7	[M + H3N + H]+	C20H33N4O7+	0.784	0.333	47.588	44.318	3.270	7	0.987	0.641	1.153	-0.580		441.234	50	0.837	713686938749464890	713686816732962208	270	
1	C26H20N4O2	[M + Na]+	C26H20N4NaO2+	1.000	0.977	16.295	9.872	6.423	1	0.986	-0.295	0.664	-0.782		443.148	51	0.844	713686935234637695	713686816787488168	274	
1	C13H12N2O2	[M - H2O + H]+	C13H11N2O+	1.000	0.333	32.985	27.423	5.562	6	0.657	-0.397	1.300	-85323.726		211.086	51	0.844	713686936778141804	713686816829431212	273	
1	C20H29N3O5	[M + H3N + H]+	C20H33N4O5+	0.844	0.333	64.345	61.046	3.299	17	0.779	0.120	0.821	-0.749		409.244	51	0.846	713686932860661304	713686816867179952	268	
1	C11H15NO4	[M + H3N + H]+	C11H19N2O4+	0.800	0.333	104.112	101.125	2.988	22	0.869	2.656	2.656	-0.919		243.134	51	0.847	713686972127740762	713686816909122996	277	
1	C17H31N3O4	[M + H3N + H]+	C17H35N4O4+	0.800	0.333	60.724	55.239	5.485	14	0.871	0.772	0.884	-1.314		359.265	51	0.847	713686960517905653	713686816942677432	275	
1	C10H20N2O4S	[M - H2O + H]+	C10H19N2O3S+	1.000	0.333	74.897	74.897	0.000	17	0.012	2.381	2.381	-72886.699		247.111	51	0.848	713686953542777068	713686816707796380	278	
1	C22H41N3O6	[M + H3N + H]+	C22H45N4O6+	0.800	0.138	22.786	16.567	6.219	5	0.975	1.075	1.146	-1.456		461.333	51	0.849	713686950287996920	713686816972037564	269	
1	C15H22N2O6	[M + H3N + H]+	C15H26N3O6+	0.799	0.333	64.985	61.445	3.539	18	0.997	-0.062	0.670	-1.429		344.181	51	0.849	713686958500445082	713686816997203392	276	
1	C11H22N2O3	[M + Na]+	C11H22N2NaO3+	0.998	0.710	14.692	11.666	3.026	5	0.535	-0.288	2.459	-1.751		253.152	51	0.850	713686952431286434	713686817022369220	267	
1	C11H25NO3Si	[M - H2O + H]+	C11H24NO2Si+	0.997	0.007	19.118	19.118	0.000	3	0.619	5.733	5.733	-78249.526		230.158	51	0.856	713686959951674424	713686817047535048	286	
1	C18H17NO5	[M + H3N + H]+	C18H21N2O5+	0.798	0.333	61.179	55.154	6.026	11	0.953	0.444	0.911	-0.893		345.144	52	0.867	713686953731520787	713686817072700876	282	
1	C22H40N4O6	[M + Na]+	C22H40N4NaO6+	1.000	0.820	15.229	12.965	2.264	3	1.000	-1.755	1.755	-0.596		479.284	52	0.874	713686953702160639	713686817097866704	284	
1	C10H15NO5	[M + H3N + H]+	C10H19N2O5+	0.800	0.333	70.168	70.168	0.000	15	0.976	3.447	3.447	-0.842		247.129	53	0.878	713686955325356493	713686817123032532	285	
1	C12H20N4O2	[M + H3N + H]+	C12H24N5O2+	0.798	0.333	61.832	59.435	2.397	20	0.450	0.308	1.251	-1.153		270.192	53	0.881	713686963994984225	713686817148198360	287	
1	C20H32N4O6	[M + H3N + H]+	C20H36N5O6+	0.462	0.333	38.230	38.230	0.000	15	0.843	-0.823	0.945	-0.611		442.266	53	0.883	713686966662561924	713686817232084452	290	
1	C15H18N4O2	[M + H3N + H]+	C15H22N5O2+	0.978	0.333	68.318	64.936	3.382	24	0.441	-0.489	1.239	-1.089		304.176	53	0.885	713686965836283958	713686817177558492	288	
1	C22H39N3O6	[M + H3N + H]+	C22H43N4O6+	0.800	0.332	43.105	40.776	2.329	6	0.954	2.830	3.915	-1.397		459.317	53	0.885	713686981804001080	713686817202724320	289	
1	C15H27N3O5	[M - H2O + H]+	C15H26N3O4+	0.998	0.333	67.980	67.980	0.000	14	0.651	-0.759	0.774	-57691.817		312.191	53	0.886	713686972211626863	713686817257250280	292	
1	C11H17NO3	[M + H3N + H]+	C11H21N2O3+	0.800	0.333	35.861	30.324	5.537	8	1.000	1.620	1.620	-0.606		229.155	54	0.892	713686959611935764	713686817286610412	294	
1	C11H20N2O3	[M + Na]+	C11H20N2NaO3+	0.996	0.968	39.881	36.436	3.445	9	0.575	1.899	3.345	-1.128		251.136	54	0.894	713686970311606937	713686817315970544	291	
1	C19H31N3O6	[M + H3N + H]+	C19H35N4O6+	0.797	0.333	41.118	37.193	3.925	9	0.993	1.131	1.560	-1.039		415.255	54	0.896	713686963751714549	713686817341136372	295	
1	C10H16N2O3	[M - H2O + H]+	C10H15N2O2+	1.000	0.333	15.468	12.270	3.198	3	0.993	2.663	2.663	-92309.054		195.113	54	0.898	713686961075748151	713686817370496504	296	
1	C16H24N2O4	[M + H3N + H]+	C16H28N3O4+	0.800	0.333	62.412	58.914	3.498	16	0.892	0.567	1.818	-0.806		326.207	54	0.898	713686963260980932	713686817395662332	297	
1	C8H10O3	[M + H3N + H]+	C8H14NO3+	0.996	0.333	65.759	65.759	0.000	7	0.585	5.656	5.656	-0.202		172.097	54	0.903	713686955140807045	713686817420828160	299	
1	C18H42N3O9	[M + H]+	C18H43N3O9+	0.418	0.283	31.323	31.323	0.000	8	0.888	-2.128	2.871	4.039		445.301	54	0.903	713686960991862050	713686817441799684	298	
1	C11H19NO3	[M + H3N + H]+	C11H23N2O3+	0.800	0.333	40.675	35.136	5.539	6	0.976	1.120	1.268	-0.688		231.170	54	0.905	713686976166856041	713686817466965512	280	
1	C10H23ClN2O5	[M - H2O + H]+	C10H22ClN2O4+	0.782	0.318	5.672	5.672	0.000	2	0.036	0.958	0.958	-66923.634		269.126	55	0.910	713686958747909040	713686817559240216	300	
1	C10H15NO3	[M + H3N + H]+	C10H19N2O3+	0.800	0.333	32.067	28.979	3.088	5	1.000	0.106	1.473	-0.506		215.139	55	0.910	713686972530394063	713686817492131340	301	
1	C21H36N4O5	[M - H2O + H]+	C21H35N4O4+	0.528	0.333	29.515	29.515	0.000	7	0.876	1.102	1.102	-44223.464		407.265	55	0.911	713686969439191591	713686817605377568	306	
1	C16H29N3O7	[M - H2O + H]+	C16H28N3O6+	0.508	0.333	33.054	33.054	0.000	9	0.901	1.160	1.160	-50281.785		358.197	55	0.911	713686966733865117	713686817630543396	304	
1	C11H27NO3Si	[M - H2O + H]+	C11H26NO2Si+	0.987	0.333	38.801	38.801	0.000	7	0.651	6.056	6.056	-77570.331		232.174	55	0.912	713686952410314898	713686817513102864	309	
1	C12H13NO4	[M + H3N + H]+	C12H17N2O4+	0.800	0.333	76.505	73.723	2.782	15	0.986	-0.057	1.002	-1.199		253.118	55	0.912	713686964758347676	713686817538268692	293	
1	C11H19NO	[M + Na]+	C11H19NNaO+	0.788	0.800	1.793	1.793	0.000	0	0.000	2.366	2.366	2.229		204.136	55	0.913	713686949574965137	713686817651514920	305	
1	C22H44N4O6	[M + Na]+	C22H44N4NaO6+	1.000	0.658	13.628	10.054	3.574	3	0.985	-0.673	0.673	-1.171		483.315	55	0.921	713686950321551367	713686817697652272	302	
1	C12H24N2O3	[M - H2O + H]+	C12H23N2O2+	0.745	0.333	53.237	53.237	0.000	9	0.219	0.611	0.711	-79281.239		227.175	55	0.921	713686967568531787	713686817676680748	308	
1	C11H22N2O3	[M + Na]+	C11H22N2NaO3+	1.000	1.000	35.474	32.395	3.078	9	0.772	0.642	1.075	-1.751		253.152	55	0.923	713686977710360092	713686817727012404	307	
1	C22H41N3O6	[M + H3N + H]+	C22H45N4O6+	0.800	0.078	29.751	23.417	6.334	7	0.981	1.168	1.168	-1.347		461.333	55	0.924	713686950262831078	713686817756372536	303	
1	C9H13NO3	[M - H2O + H]+	C9H12NO2+	0.910	0.333	50.388	50.388	0.000	6	0.611	1.854	1.854	-108440.397		166.086	56	0.928	713686960123640925	713686817584406044	321	
1	C12H11N	[M + H3N + H]+	C12H15N2+	0.973	0.332	13.634	13.634	0.000	5	0.042	0.897	1.282	-0.106		187.123	56	0.932	713686974166172778	713686817781538364	313	
1	C18H24N2O6	[M + H3N + H]+	C18H28N3O6+	0.804	0.333	80.361	74.105	6.256	19	0.965	0.925	1.576	-0.921		382.197	56	0.934	713686975135057120	713686817802509888	312	
1	C13H16N2O4	[M - H2O + H]+	C13H15N2O3+	0.448	0.333	110.050	106.671	3.379	30	0.959	0.204	0.542	-72885.996		247.108	56	0.937	713686962036243917	713686817827675716	314	
