#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance	ParentMassDiff	SpecMZ	ExactMass	LibrarySpectrumID
262	spectra_filtered.mgf	*..*		:262	4591	-1	0	219.134	1	0.970178	0	0	26790900.0	62410500.0	Spectral Match to Ser-Leu from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf262	-1	GNPS-NIST14-MATCHES.mgf	1.18375				7	0	0.000259399	219.134	0	CCMSLIB00003139078
231	spectra_filtered.mgf	*..*		:223	5597	-1	0	233.149	1	0.967135	0	0	3146420.0	191814000.0	Spectral Match to Thr-Leu from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf231	-1	GNPS-NIST14-MATCHES.mgf	1.43982				10	0	0.000335693	233.149	0	CCMSLIB00003140084
594	spectra_filtered.mgf	*..*		:828	4464	-1	0	245.186	1	0.964806	0	0	3489360.0	64277300.0	Spectral Match to Ile-Leu from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf594	-1	GNPS-NIST14-MATCHES.mgf	0.124467				6	0	3.05176e-05	245.186	0	CCMSLIB00003138951
43	spectra_filtered.mgf	*..*		:10382	10382	-1	0	175.12	1	0.96408	0	0	17916.1	38824000.0	Massbank:PB000420 Arginine|2-amino-5-(diaminomethylideneamino)pentanoic acid [M+H]+	MASSBANK	temp/spectra_filtered.mgf43	-1	MASSBANK.mgf	6.88353				6	0	0.00120544	175.119	0	CCMSLIB00000221715
121	spectra_filtered.mgf	*..*		:340	3362	-1	0	322.187	1	0.963467	0	0	381355.0	6651650.0	Spectral Match to Phe-Arg from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf121	-1	GNPS-NIST14-MATCHES.mgf	0.28416				12	0	9.15527e-05	322.187	0	CCMSLIB00003137849
201	spectra_filtered.mgf	*..*		:262	4591	-1	0	219.134	1	0.962365	0	0	26790900.0	526428000.0	Spectral Match to Ser-Leu from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf201	-1	GNPS-NIST14-MATCHES.mgf	1.11412				6	0	0.000244141	219.134	0	CCMSLIB00003139078
556	spectra_filtered.mgf	*..*		:1530	1299	-1	0	229.155	1	0.962253	0	0	2007680.0	3358880.0	Spectral Match to Pro-Leu from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf556	-1	GNPS-NIST14-MATCHES.mgf	3.72888				8	0	0.000854492	229.154	0	CCMSLIB00003135785
254	spectra_filtered.mgf	*..*		:715	1113	-1	0	279.133	1	0.958914	0	0	3556820.0	79853600.0	Spectral Match to Tyr-Pro from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf254	-1	GNPS-NIST14-MATCHES.mgf	5.1385				8	0	0.00143433	279.134	0	CCMSLIB00003135599
577	spectra_filtered.mgf	*..*		:4012	3262	-1	0	245.129	1	0.958052	0	0	486541.0	41682000.0	Spectral Match to Phe-Pro from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf577	-1	GNPS-NIST14-MATCHES.mgf	2.42767				7	0	0.000595093	245.128	0	CCMSLIB00003137749
75	spectra_filtered.mgf	*..*		:1941	10236	-1	0	182.081	1	0.957893	0	0	3883160.0	616087000.0	Tyrosine - 50.00 eV M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf75	-1	GNPS-LIBRARY.mgf	0.670418				6	0	0.00012207	182.081	0	CCMSLIB00005885094
20	spectra_filtered.mgf	*..*		:92	3247	-1	0	260.197	1	0.957354	0	0	1188580.0	106274000.0	Spectral Match to Ile-Lys from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf20	-1	GNPS-NIST14-MATCHES.mgf	0.938292				8	0	0.000244141	260.197	0	CCMSLIB00003137734
326	spectra_filtered.mgf	*..*		:500	531	-1	0	267.134	1	0.956878	0	0	6789540.0	55141600.0	Spectral Match to Thr-Phe from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf326	-1	GNPS-NIST14-MATCHES.mgf	1.37089				9	0	0.000366211	267.134	0	CCMSLIB00003135017
497	spectra_filtered.mgf	*..*		:1530	1299	-1	0	229.155	1	0.95564	0	0	2007680.0	7971880.0	Spectral Match to Pro-Leu from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf497	-1	GNPS-NIST14-MATCHES.mgf	2.19738				7	0	0.00050354	229.154	0	CCMSLIB00003135785
250	spectra_filtered.mgf	*..*		:265	3993	-1	0	249.126	1	0.955578	0	0	15810500.0	142200000.0	Spectral Match to Val-Met from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf250	-1	GNPS-NIST14-MATCHES.mgf	1.59248				8	0	0.000396729	249.126	0	CCMSLIB00003138480
113	spectra_filtered.mgf	*..*		:253	2211	-1	0	260.197	1	0.954863	0	0	7872000.0	739536000.0	Spectral Match to Lys-Leu from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf113	-1	GNPS-NIST14-MATCHES.mgf	1.29015				9	0	0.000335693	260.197	0	CCMSLIB00003136698
93	spectra_filtered.mgf	*..*		:149	3561	-1	0	233.149	1	0.954128	0	0	2842770.0	342339000.0	Spectral Match to Ile-Thr from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf93	-1	GNPS-NIST14-MATCHES.mgf	1.37438				6	0	0.000320435	233.149	0	CCMSLIB00003138048
341	spectra_filtered.mgf	*..*		:872	3488	-1	0	295.159	1	0.953873	0	0	1826430.0	283270000.0	Spectral Match to Ile-Tyr from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf341	-1	GNPS-NIST14-MATCHES.mgf	99.6715				7	0	0.0294189	295.13	0	CCMSLIB00003137975
174	spectra_filtered.mgf	*..*		:194	2675	-1	0	267.134	1	0.952858	0	0	2334330.0	71790400.0	Spectral Match to Phe-Thr from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf174	-1	GNPS-NIST14-MATCHES.mgf	1.37089				7	0	0.000366211	267.134	0	CCMSLIB00003137162
413	spectra_filtered.mgf	*..*		:226	3117	-1	0	281.149	1	0.952422	0	0	403412.0	24890400.0	Spectral Match to Tyr-Val from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf413	-1	GNPS-NIST14-MATCHES.mgf	1.62819				7	0	0.000457764	281.149	0	CCMSLIB00003137604
234	spectra_filtered.mgf	*..*		:226	3117	-1	0	281.149	1	0.952318	0	0	403412.0	406202000.0	Spectral Match to Tyr-Val from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf234	-1	GNPS-NIST14-MATCHES.mgf	0.976913				7	0	0.000274658	281.149	0	CCMSLIB00003137604
607	spectra_filtered.mgf	*..*		:1265	3495	-1	0	279.17	1	0.951795	0	0	2768330.0	24485300.0	Spectral Match to Leu-Phe from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf607	-1	GNPS-NIST14-MATCHES.mgf	2.18631				7	0	0.000610352	279.171	0	CCMSLIB00003137982
420	spectra_filtered.mgf	*..*		:14335	14335	-1	0	265.155	1	0.951228	0	0	167.207	613121000.0	H-VAL-PHE-OH [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf420	-1	MSNLIB-POSITIVE.mgf	2.07168				6	0	0.000549316	265.154	0	CCMSLIB00012288636
619	spectra_filtered.mgf	*..*		:1260	6	-1	0	279.17	1	0.95101	0	0	5932140.0	38924600.0	Spectral Match to Phe-Leu from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf619	-1	GNPS-NIST14-MATCHES.mgf	0.109315				7	0	3.05176e-05	279.17	0	CCMSLIB00003134492
561	spectra_filtered.mgf	*..*		:2039	1841	-1	0	426.203	1	0.950555	0	0	2956280.0	9519540.0	Spectral Match to Tyr-Pro-Phe from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf561	-1	GNPS-NIST14-MATCHES.mgf	2.43452				11	0	0.0010376	426.202	0	CCMSLIB00003136328
