	msms_score	matched_peaks	feature_id	reference_id	short_inchikey
85	0.5143464560990958	12	71	263067	YBGXFPUFAGQFCZ
86	0.5778426562915873	8	75	140236	WRFPVMFCRNYQNR
87	0.5277549924964462	8	75	193266	JYPHNHPXFNEZBR
88	0.6548105584386684	9	75	208260	JZKXXXDKRQWDET
89	0.8150045793648596	9	75	222429	OUYCCCASQSFEME
90	0.3091019302618774	10	74	33466	NGSWKAQJJWESNS
91	0.20517331330723446	11	74	71915	WOJKBHBBJMHDNJ
92	0.3851676655458294	8	74	122419	AXMVYSVVTMKQSL
93	0.20386247432349444	9	74	123075	ZAEFHXWWOCVZKR
94	0.3061987498735435	10	74	166240	PMOWTIHVNWZYFI
95	0.2783255767455991	7	74	208838	LTURIPNWWNHWAO
96	0.30507102328423563	10	74	262290	KKSDGJDHHZEWEP
97	0.26400144570421863	11	68	47505	VTJRQLJOIUWHBZ
98	0.21104150944993477	8	78	39328	CKHWEVXPLJBEOZ
99	0.47649210207543347	8	78	166589	VUXMGAKZQBQIAH
100	0.7271586163411284	7	78	255664	XGDCYUQSFDQISZ
101	0.6260976897713356	8	78	278922	TWVKGYNQQAUNRN
102	0.2012754162741575	8	94	92810	IYJILWQAFPUBHP
103	0.3430876485066617	10	94	118224	AQAKHZVPOOGUCK
104	0.2696863721708763	10	94	153262	JQVXLSFKKPJRTC
105	0.31907741716664	8	94	212821	DVCSNHXRZUVYAM
106	0.29344671038780273	8	94	230296	UPJONISHZRADBH
107	0.28786463476117363	8	94	244075	WKXVAXOSIPTXEC
108	0.4001159790612799	10	94	260267	SITLTJHOQZFJGG
109	0.6304556409960348	9	95	28113	YSWHPLCDIMUKFE
110	0.7156788315034408	9	95	191532	PDSLRCZINIDLMU
111	0.28443573163535507	8	95	227430	CLSAEXZTTQJZHA
112	0.6887100490648903	9	95	243646	VVLXCWVSSLFQDS
113	0.5017439068706638	11	85	27505	PQBHGSGQZSOLIR
114	0.36442657618593505	7	85	196292	NIFSXMTZZIQERU
115	0.533484259255661	13	85	276952	OZILORBBPKKGRI
116	0.5110165602384658	7	84	76229	UZVBJAXRMQRZJH
117	0.5862776364679226	8	113	46226	ATIPDCIQTUXABX
118	0.2971164348625391	8	113	97410	UWBDLNOCIDGPQE
119	0.38128685973005666	8	113	172552	FMIIKPHLJKUXGE
120	0.5619515368057449	9	113	200925	OTXBNHIUIHNGAO
121	0.7501925600668446	10	96	90033	MFPVJZYQYCDQAD
122	0.7538638763758627	10	91	117979	FSHURBQASBLAPO
123	0.23201916806368747	7	98	253135	HDXYLJVWTXFAMK
124	0.7691800214537741	7	97	182884	WGWJYTHWZADNIG
125	0.770158222346094	7	97	217222	ALZVPLKYDKJKQU
126	0.6736135973589036	7	97	287630	NLKUJNGEGZDXGO
127	0.5090846151025531	13	121	27505	PQBHGSGQZSOLIR
128	0.5166118456057528	15	121	276952	OZILORBBPKKGRI
129	0.6410780793829861	15	105	71378	WYBVBIHNJWOLCJ
130	0.7048502793143936	16	105	76720	QYLJIYOGHRGUIH
131	0.43181731947300867	14	105	199966	HYXQKVOADYPQEA
132	0.4164949432570964	16	105	235739	SENJXOPIZNYLHU
133	0.3807057260518493	7	105	274229	KYTJFPITNZLESG
134	0.5604586123529454	16	117	183731	APIDTRXFGYOLLH
135	0.3591219133170281	14	117	280431	KAKJTZWHIUWTTD
136	0.6553553619664201	8	122	123076	VBSSYYRKWADWMM
137	0.4597213320642638	14	139	18286	WCRFXRIWBFRZBR
138	0.21575284282367838	7	139	222379	MFEVVAXTBZELLL
139	0.42105760018057486	8	127	6870	ACBDSFHNUQINHT
140	0.6859830041895731	7	100	78040	KTGFOCFYOZQVRJ
141	0.3462519930112684	9	134	107225	ZSXJENBJGRHKIG
142	0.5509491223291589	12	134	152609	MALNXHYEPCSPPU
143	0.2360056207007589	7	125	39328	CKHWEVXPLJBEOZ
144	0.79406810933067	9	125	100881	GVRKWABULJAONN
145	0.2850800039546922	7	125	109432	HQHCPQNJWUYZEB
146	0.22251056981584916	8	125	166589	VUXMGAKZQBQIAH
147	0.2790324308738621	7	125	255664	XGDCYUQSFDQISZ
148	0.9061458241709921	8	130	71204	XBGGUPMXALFZOT
149	0.621490220021955	7	130	288864	HPYDSVWYXXKHRD
150	0.49622876660387205	8	140	97864	KUWNGKYAKRWUKJ
151	0.3362157525322729	11	140	122949	WYJTXYYWNRUUBH
152	0.41706808114104904	9	140	214737	OTOMVESMXUNGCJ
153	0.42440411690239815	8	140	238039	HZKYRFWMACKRST
154	0.33298549310622394	8	140	241017	FTBYHCWBLKZESE
155	0.65377551491192	13	145	71378	WYBVBIHNJWOLCJ
156	0.7125341350054823	14	145	76720	QYLJIYOGHRGUIH
157	0.4358390583767763	14	145	199966	HYXQKVOADYPQEA
158	0.7248831748375151	7	145	201356	XUUVBLNLKQHRLZ
159	0.43266064604191223	15	145	235739	SENJXOPIZNYLHU
160	0.45937830842669436	7	153	217372	XTJMNWQRGOWLAL
161	0.8500503185443005	7	154	262476	ZRJHYOXNWCMGMW
162	0.24086649338914728	9	161	17626	ONPXCLZMBSJLSP
163	0.38169743841645093	12	161	146405	OPFQZSJENUEYCX
164	0.22975427494272296	8	161	183942	NWUDALIQMUEQSX
165	0.22120751827100027	9	161	197294	DUDSGNWUGPURNP
166	0.3532940994336808	7	161	221462	GIOMWAZJQDYWEU
167	0.36120049125385045	9	160	23653	PIIQLZXRLGJEKE
168	0.4021656553044981	7	160	99942	GCVROCDNUNQXAD
169	0.4428796541729525	8	160	132546	FGKYKJLNDFLCPJ
170	0.4877071520915887	7	160	262487	KQOTZCMTYZMKDE
171	0.6314364677274175	9	162	140236	WRFPVMFCRNYQNR
172	0.33507549255412244	7	162	173459	VTPJSQTVPKSYCB
173	0.3783615238186172	9	162	193266	JYPHNHPXFNEZBR
174	0.7496287582282172	10	162	208260	JZKXXXDKRQWDET
175	0.8705450416657708	10	162	222429	OUYCCCASQSFEME
176	0.7145707493844773	12	165	57957	QYFSHTYKVAOVJM
177	0.7042332728414208	10	173	62349	UBLWFFBGMBRBMC
178	0.284582155347165	9	173	79177	KIUSNPVZHFRLAJ
179	0.4677378194990983	8	173	134133	GXNDDRVCUBWYBN
180	0.42203839029712986	8	173	268866	ZSQWOOAPZBZGAZ
181	0.6876541616756895	7	174	56084	NYQBYASWHVRESG
182	0.8304102170013273	7	174	169705	IQHUITKNHOKGFC
183	0.2555760952956394	8	177	258529	KMJMUFMAMDFUQZ
184	0.6672224057177526	17	179	27505	PQBHGSGQZSOLIR
185	0.5933192395584258	7	179	82983	MVUAJZINPWEPIR
186	0.3807487411859479	7	179	186177	FHLHUTNDELTMDD
187	0.3634340717950765	7	179	196292	NIFSXMTZZIQERU
188	0.6105997201236592	7	179	220422	OMAMGHBETNHQJC
189	0.3373609798081808	16	179	276952	OZILORBBPKKGRI
190	0.33068494917089025	22	187	96111	UBDTWQWLVYXBHG
191	0.45778036888301754	20	187	250987	FXJIAFNALAAWRV
192	0.3454169579676264	18	187	269566	LUDQOPCNUVWNPD
193	0.20979560868122796	7	183	267541	KYPMKDGKAYQCHO
194	0.42468840395412666	9	182	183748	CTIJTPTTYGXFDU
195	0.42971822263064113	10	182	278820	SZQNZZPMXSFUDT
196	0.29906030653528387	8	186	23722	VWAVZAMMNJMAEM
197	0.21356705951758348	10	186	50680	YMPSDIOQNNBLRO
198	0.5237382412188659	10	186	57604	XVTAQSGZOGYIEY
199	0.4064172503904623	8	186	81014	QSZQTGNYQLNKAQ
200	0.5075805926588042	9	186	109483	CJXMVKYNVIGQBS
201	0.20412802677590203	7	186	133969	VTAPYUYITKYXJB
202	0.4910273304483581	9	186	217185	CJEXJTRQJSWEAS
203	0.7271442455188007	9	186	235611	BSDNZCQPDVTDET
204	0.4003149064836061	9	186	236595	MNHWRUCVFATHDL
205	0.35001816363807275	10	186	275639	VMUXSMXIQBNMGZ
206	0.2252546968588369	9	195	204597	UXEVFTFWWUXKCP
207	0.24169996119919704	8	200	273305	OWRDBHAORITUMQ
208	0.3126471232646524	7	201	166589	VUXMGAKZQBQIAH
209	0.8534807146397567	9	201	179440	NFDYGNFETJVMSE
210	0.6364376307524046	9	201	209624	BXLYSRPHVMCOPS
211	0.5569257735645207	7	201	255664	XGDCYUQSFDQISZ
212	0.5784393761558303	9	217	48969	MKCVLTRITQNGQI
213	0.3527654845553783	8	217	84600	NNPWPZGBFIMYHW
214	0.23078612345557012	7	217	96340	YYPYBGKXVLPILT
215	0.3720803309141461	7	217	134512	ZMJBQCHPZICNBV
216	0.6768263728532253	10	217	153020	XXSAFGVAPGOYNT
217	0.409108211197042	9	217	158338	XETVJTRZEHOSHI
218	0.48227187219001805	8	217	190285	HUNKOLLSBWNBAS
219	0.46731093491718606	7	217	211922	RMFKNYZAOZOWDN
220	0.5178656335578796	8	250	238253	YSGSDAIMSCVPHG
221	0.4048929758017506	10	231	93449	DRCKHKZYDLJYFQ
222	0.6437141753872914	11	231	207470	LUMXICQAOKVQOB
223	0.35999286503789063	7	231	253899	LRKCBIUDWAXNEG
224	0.6311754942989883	12	231	256572	BQBCIBCLXBKYHW
225	0.3393245901025321	7	223	11760	KGVHCTWYMPWEGN
226	0.7015390716547776	7	223	201740	DKEXFJVMVGETOO
227	0.2845115675604315	7	218	147994	ZJZNLRVCZWUONM
228	0.373607006026947	7	191	41274	DNBZVRJVJAAKNX
229	0.23705643667050794	7	191	46709	PXYSVWQRYUVEJX
230	0.6010257323198325	8	191	72713	LOOAMPJDSIVZQC
231	0.21294997066365864	8	191	131250	BEDLEVDTQLHJSE
232	0.36474659747304033	11	230	153517	RUIOLPSOXWTQMI
233	0.6501866616952289	10	234	122001	OYOQKMOWUDVWCR
234	0.6577562857080427	8	234	229505	VEYJKJORLPYVLO
235	0.7202555120947285	9	238	57957	QYFSHTYKVAOVJM
236	0.30216840114368343	7	240	53521	TWGQGUSNEVWGCY
237	0.3209783935781419	12	240	63267	QZNSDZBPNZUKEQ
238	0.23863144329643626	7	240	206311	UZKQTCBAMSWPJD
239	0.33377760481616403	9	240	228273	FKQQQROPNALGDM
240	0.31095689936231635	10	240	237091	TXKSAMJHOAHOGY
241	0.8117667814615299	19	240	272977	GHOKWGTUZJEAQD
242	0.4522985180247308	9	263	75912	MYFMARDICOWMQP
243	0.39861660235679935	9	263	78030	GOCSGRXGNYPQKL
244	0.2946382995727069	8	263	111788	WVJSFRYGZMBJOD
245	0.502603893528497	9	263	115182	YBAFDPFAUTYYRW
246	0.36357434108117265	9	263	119897	OFRGWBPXUYJGKH
247	0.35231321659044856	10	263	226017	SNCKGJWJABDZHI
248	0.3643281006120505	8	263	280835	SNFUTDLOCQQRQD
249	0.7813589349852038	9	254	51580	VNYDHJARLHNEGA
250	0.717251764418577	7	254	147610	OIDKVWTWGDWMHY
251	0.5120583707822938	8	252	16092	PDQDCFBVYXEFSD
252	0.30769925352016947	11	252	219895	INGJLBQKTRJLFO
253	0.5919663534335742	9	258	215554	OVPYIUNCVSOVNF
254	0.2859286701491225	8	262	166589	VUXMGAKZQBQIAH
255	0.8482687826085838	9	262	179440	NFDYGNFETJVMSE
256	0.6438426141560813	9	262	209624	BXLYSRPHVMCOPS
257	0.5282221312701056	8	262	255664	XGDCYUQSFDQISZ
258	0.5678452611195913	7	262	278922	TWVKGYNQQAUNRN
259	0.5112506523655993	18	264	144759	YXBDSGAPQHJCIN
260	0.36664730299462356	12	264	183222	FRRDNUIIZDKPFD
261	0.5107664931200723	18	264	245807	ANLAGVXTPHOKLD
262	0.4256153491211732	8	261	4773	JMBFYDQTWYSZQM
263	0.2511603135219502	7	261	64968	LTUMHXPXPQDFAN
264	0.32778567484323257	14	265	710	KAFKKRJQHOECGW
